noteId	participantId	createdAtMillis	agree	disagree	helpful	notHelpful	helpfulOther	helpfulInformative	helpfulClear	helpfulEmpathetic	helpfulGoodSources	helpfulUniqueContext	notHelpfulOther	notHelpfulIncorrect	notHelpfulSourcesMissingOrUnreliable	notHelpfulOpinionSpeculationOrBias	notHelpfulMissingKeyPoints	notHelpfulOutdated	notHelpfulHardToUnderstand	notHelpfulArgumentativeOrInflammatory	notHelpfulOffTopic	notHelpfulSpamHarassmentOrAbuse
1354864556552712194	C6ED76D853CCB2D87E7CE083330CA3F5	1611951186911	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354864556552712194	D49D8E10279DB82E6DACFAC00940DCDD	1611879488174	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	86E31F6AA456C27F1B7359ACF2858312	1611929367690	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	FAD966ED2A6CBEE628D5FDA66EA62339	1611870810784	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354864556552712194	40EC3EC343C05DFA7E27C4F6A27245E1	1611861075169	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	26E60624FBEE82E2026BFAA54BB8D2C2	1611874192290	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	7964DB6E1CDB7701A2D4E46B88B47D69	1611865028259	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	0CBD8A826C40736F565B0332CD3FD3EB	1611863352051	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	40625ACC55AFE31D886B21316D26C93A	1612042010391	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	8DD192E5035EBC305A2C3A17A023B4FD	1611895367436	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	21A9F36421499D8EF50094636EBE5F9A	1611872586380	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	1C30E67AC99A30618854A557B9EEF1B5	1611874028641	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	E622D8306C825F333781C8A8BF685785	1611859941725	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	8535D4BC3EE81E45F0DEF730596ACF4B	1611950059214	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	7D3D41B7B1E361897AE01F38924AD2BF	1611882077932	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	FBE0D25D802BE350712687982659ABBA	1611872247063	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354864556552712194	1C0724E151C17F4BB8B1730CD62EA1AF	1612026853940	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354864556552712194	26FF6A4110EE18B52520B5130E91EB9E	1612113009795	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354864556552712194	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611861899717	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	7B648F4B13981E82B2F05B3C8C38086D	1611879209737	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1354864556552712194	253F0C63E956315784FB45D37662F525	1611981764355	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354864556552712194	7585B8804A32416E91E51837F351F249	1611931002664	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354864556552712194	7A69936679406727D529526F0F79FFF0	1611861392830	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354864556552712194	9466B3AC539AF0E5099B5FA99E829C3A	1611870490661	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
1354864556552712194	D3A3F4FE43DF6AFA0ECF373C69D80A40	1611941214723	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	1F86347266D785BFCDE8FFB8369A8E84	1611894680802	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	013758972F1ECE74DE9971E25B85BAA4	1611860871307	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	5EDC42CE92395E9F9F0C9FB4CB945899	1611873534741	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354864556552712194	BBB8BBC71606F003948354E3394ECE90	1611933501978	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864556552712194	BBC0CE5493709BBD10EFE1E5ADCDA459	1611869011812	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	7A69936679406727D529526F0F79FFF0	1611861374445	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354864965916614656	253F0C63E956315784FB45D37662F525	1611982717054	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611861890981	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	FBE0D25D802BE350712687982659ABBA	1611861585390	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	7964DB6E1CDB7701A2D4E46B88B47D69	1611864991325	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	AECA621BD49DBD17B585EFF22D682450	1611874312363	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	F4132A802AAAD17DB33BC978421E301B	1611861619876	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354864965916614656	C6ED76D853CCB2D87E7CE083330CA3F5	1611951653757	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354864965916614656	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017689734	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	F9019264E8865453A1EF8F4496689A8D	1611874081434	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354864965916614656	399F030EB7A317B23E340EC7BACE09D6	1611867385714	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	D85B93A400C2139BFB318C2D34AA1A64	1611863812571	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354864965916614656	833DB7A8DD53BB58009275B560A225CA	1611862752131	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	A9C86E6C567193DD1C9A4046C06FDF8B	1611860618199	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354864965916614656	59787328D99791174E81FF9B14887E45	1611861935367	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1354864965916614656	9466B3AC539AF0E5099B5FA99E829C3A	1611870482463	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354865003883585540	BD8AAC707C01E00462AD732FD61A8DBA	1611860507586	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865003883585540	50D42335501EF9F79ED4083E018C55B9	1611860647744	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0
1354865003883585540	9466B3AC539AF0E5099B5FA99E829C3A	1611860341936	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865003883585540	1B8B020B76766A722F0AD224D4D579DE	1611860405127	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865068828221443	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1612044125296	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
1354865068828221443	DF91BEB92340565191EBFB733778AD6B	1611860113673	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354865068828221443	691FA4C5B89F696B0DF630ED97864AD4	1611861309414	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354865068828221443	F91E83F0DC446DD6460C7A1B9188E365	1611861468068	0	1	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354865068828221443	2FD994310947CF3B1B739962A7C164E2	1611860942966	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	85621417B213630957E4359BC3877F1B	1611868992594	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	50D42335501EF9F79ED4083E018C55B9	1611861585464	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	6B59D35D4B6FBD2DFD8508B74CF28CD7	1611860261050	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	F9019264E8865453A1EF8F4496689A8D	1611883358301	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354865241285386245	B1CF4EB420EE7D2F230CA5F06DA809CC	1611971211398	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	8DD192E5035EBC305A2C3A17A023B4FD	1611875654703	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1
1354865241285386245	9466B3AC539AF0E5099B5FA99E829C3A	1611860484317	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
1354865241285386245	DDAB85583444DB567FEE93305BEED678	1611864779990	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	E7E632635FC856B7356194951CFB1572	1611884382275	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354865241285386245	7A69936679406727D529526F0F79FFF0	1611861800942	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	ED4C4D2E49105486611A5384BE1930EE	1611867682365	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865241285386245	75223E2A11916BC8E667DC2C88A972FA	1611860325577	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1354865275531886596	833DB7A8DD53BB58009275B560A225CA	1611861699014	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354865275531886596	D85B93A400C2139BFB318C2D34AA1A64	1611865112786	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354865275531886596	D5E03FD21B81D25584FC871099E7D4AD	1611861896013	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354865275531886596	F4132A802AAAD17DB33BC978421E301B	1611861150212	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865275531886596	47CE75076B4EC5B451241F22FB56FBE6	1611865430328	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1354865275531886596	47DAF3C92A96191B73F2D8D0A6B9F152	1611878418413	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865275531886596	9466B3AC539AF0E5099B5FA99E829C3A	1611860323616	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
1354865275531886596	013758972F1ECE74DE9971E25B85BAA4	1611861746394	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865275531886596	BD8AAC707C01E00462AD732FD61A8DBA	1611861249095	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
1354865275531886596	C042B79360DD868DE27BE71C0D189CAF	1611894011170	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354865275531886596	F9019264E8865453A1EF8F4496689A8D	1611883193286	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354865342229655552	44E34C8E82ECB35343A2750B7248F6BB	1611860746987	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865342229655552	AECA621BD49DBD17B585EFF22D682450	1611874152023	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354865342229655552	BBC0CE5493709BBD10EFE1E5ADCDA459	1611869245470	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
1354865342229655552	013758972F1ECE74DE9971E25B85BAA4	1611860698031	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865342229655552	7A69936679406727D529526F0F79FFF0	1611861363472	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354865342229655552	8535D4BC3EE81E45F0DEF730596ACF4B	1612022815534	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
1354865342229655552	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611861883026	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
1354865342229655552	3A9255E5805599BB329B69AA3A397E38	1611862582454	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865342229655552	C680C8FDA3280B758EC26C99D341E5D2	1611861562572	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354865342229655552	A94B6B47281314FC0709C607970487B2	1611860500847	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354865342229655552	40EC3EC343C05DFA7E27C4F6A27245E1	1611861058675	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	0
1354865342229655552	7964DB6E1CDB7701A2D4E46B88B47D69	1611865017260	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
1354865342229655552	C6ED76D853CCB2D87E7CE083330CA3F5	1611951647111	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865342229655552	AF89F4553D638B93C1AD34B6FA5C9470	1611860732800	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354865342229655552	833DB7A8DD53BB58009275B560A225CA	1611861871045	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	1	0
1354865342229655552	FC892053BFDA0A0E8FD6794D18DCD4A0	1612017521778	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354865342229655552	C7F5E60B20F8B5FACFA11CF5C94D2935	1611870713325	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865342229655552	399F030EB7A317B23E340EC7BACE09D6	1611867379176	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1354865342229655552	6F1EC6F1C4D58911D2FC8D103ABE0DFE	1611871668005	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354865342229655552	D85B93A400C2139BFB318C2D34AA1A64	1611863803520	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1
1354865342229655552	A9C86E6C567193DD1C9A4046C06FDF8B	1611861188189	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354865342229655552	0B9FF7AEC08366A80F129E379DEADA81	1611885510264	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0
1354865342229655552	DAA0362CA88F2CAAE0CE3B5FC81E10B0	1611924156432	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354865342229655552	8D819B31852B5BA225234EDA8706009E	1611877251738	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354865394264264706	F4132A802AAAD17DB33BC978421E301B	1611860233881	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354865394264264706	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611861859327	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	14BB3D0169C051A601E601191B071751	1611862981016	1	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
1354865394264264706	40EC3EC343C05DFA7E27C4F6A27245E1	1611861029915	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	013758972F1ECE74DE9971E25B85BAA4	1611860662325	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	C6ED76D853CCB2D87E7CE083330CA3F5	1611951634847	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865394264264706	FBE0D25D802BE350712687982659ABBA	1611861569130	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
1354865394264264706	59787328D99791174E81FF9B14887E45	1611861916131	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354865394264264706	DA256269170B40C6C4F3500C6E501467	1611860149550	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	399F030EB7A317B23E340EC7BACE09D6	1611867362857	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	7A69936679406727D529526F0F79FFF0	1611861337235	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354865394264264706	AECA621BD49DBD17B585EFF22D682450	1611874132813	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	253F0C63E956315784FB45D37662F525	1611982711530	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	E962A8B391F2A7127BD1E1E36658403B	1611865500583	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354865394264264706	D85B93A400C2139BFB318C2D34AA1A64	1611863790144	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354865394264264706	A94B6B47281314FC0709C607970487B2	1611860361095	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	833DB7A8DD53BB58009275B560A225CA	1611861845306	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	9466B3AC539AF0E5099B5FA99E829C3A	1611870521785	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
1354865394264264706	0B9FF7AEC08366A80F129E379DEADA81	1611885475361	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
1354865394264264706	A9C86E6C567193DD1C9A4046C06FDF8B	1611860552177	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	0CBD8A826C40736F565B0332CD3FD3EB	1611863335362	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	F9019264E8865453A1EF8F4496689A8D	1611873105365	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
1354865394264264706	7964DB6E1CDB7701A2D4E46B88B47D69	1611864986353	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865394264264706	9EE481CF8EDD9F2F08B20C7ED2C3355D	1611860903032	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865435288731658	1B8B020B76766A722F0AD224D4D579DE	1611860603638	0	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1
1354865435288731658	9466B3AC539AF0E5099B5FA99E829C3A	1611860307060	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354865435288731658	A8BEEA543616AED8F43C9E1A3E609A0A	1611866789707	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
1354865435288731658	628C786C63B5A4D32E13C6C442E1863D	1611861124691	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
1354865435288731658	7585B8804A32416E91E51837F351F249	1611860155543	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865435288731658	86B496EF38AA1B58E7C2E7D1E2010A3E	1611860420444	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
1354865435288731658	691FA4C5B89F696B0DF630ED97864AD4	1611861032221	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
1354865435288731658	BD8AAC707C01E00462AD732FD61A8DBA	1611860963192	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865435288731658	50D42335501EF9F79ED4083E018C55B9	1611861035580	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1354865435288731658	AF89F4553D638B93C1AD34B6FA5C9470	1611860810716	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
1354865469212254210	C680C8FDA3280B758EC26C99D341E5D2	1611860185193	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865469212254210	7585B8804A32416E91E51837F351F249	1611860145888	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865469212254210	7A69936679406727D529526F0F79FFF0	1611861779272	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865469212254210	86B496EF38AA1B58E7C2E7D1E2010A3E	1611860399300	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865469212254210	9C331D236CD072CE6CDDC3F8DE7F1F7B	1611863752613	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865469212254210	F4132A802AAAD17DB33BC978421E301B	1611860361093	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1354865749144129536	7585B8804A32416E91E51837F351F249	1611860343184	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865749144129536	F4132A802AAAD17DB33BC978421E301B	1611861425041	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354865781314637825	0CC2FBF56892C9911DFAFBA2C4FF2E4C	1611862011157	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	253F0C63E956315784FB45D37662F525	1611982698063	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
1354865781314637825	A9C86E6C567193DD1C9A4046C06FDF8B	1611860536337	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	1B8B020B76766A722F0AD224D4D579DE	1611860825762	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0
1354865781314637825	691FA4C5B89F696B0DF630ED97864AD4	1611860634684	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865781314637825	A94B6B47281314FC0709C607970487B2	1611860348303	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	F4132A802AAAD17DB33BC978421E301B	1611860200315	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354865781314637825	AECA621BD49DBD17B585EFF22D682450	1611874120635	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	833DB7A8DD53BB58009275B560A225CA	1611861824513	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	9C331D236CD072CE6CDDC3F8DE7F1F7B	1611862931405	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0
1354865781314637825	C6ED76D853CCB2D87E7CE083330CA3F5	1611951626260	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865781314637825	F9019264E8865453A1EF8F4496689A8D	1611874057680	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865781314637825	7964DB6E1CDB7701A2D4E46B88B47D69	1611864973115	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	0B9FF7AEC08366A80F129E379DEADA81	1611885456362	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354865781314637825	44E34C8E82ECB35343A2750B7248F6BB	1611860720323	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1354865781314637825	8208FCBFE7D9602DC3ACA1EB2CF6C1A8	1611863095046	1	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0
1354865781314637825	E962A8B391F2A7127BD1E1E36658403B	1611865479252	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
1354865781314637825	9466B3AC539AF0E5099B5FA99E829C3A	1611870477965	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
1354865781314637825	D85B93A400C2139BFB318C2D34AA1A64	1611863782141	1	0	1	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0
1354865781314637825	7585B8804A32416E91E51837F351F249	1611860177638	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1354865781314637825	7A69936679406727D529526F0F79FFF0	1611861285647	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1354865781314637825	013758972F1ECE74DE9971E25B85BAA4	1611860650293	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	59787328D99791174E81FF9B14887E45	1611861803250	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	AF89F4553D638B93C1AD34B6FA5C9470	1611860671824	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	F91E83F0DC446DD6460C7A1B9188E365	1611861418635	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	1B8B020B76766A722F0AD224D4D579DE	1611860506141	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	BD8AAC707C01E00462AD732FD61A8DBA	1611860401675	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
1354866585433993223	ED27CFFD3FEA8C4A1335A9728A0A220C	1611861102570	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	2AECC0420C06F48D7994EA16A1DF04D1	1611861706234	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
1354866585433993223	7585B8804A32416E91E51837F351F249	1611864909127	1	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
1354866602752290816	EFE9DCF78E48A79059D08EE800A8A284	1611863073836	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
1354866602752290816	F91E83F0DC446DD6460C7A1B9188E365	1611861377107	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
1354866762248900609	BD8AAC707C01E00462AD732FD61A8DBA	1611860497613	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1354866762248900609	50D42335501EF9F79ED4083E018C55B9	1611860578444	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
1354866762248900609	9466B3AC539AF0E5099B5FA99E829C3A	1611904767473	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
